File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210208_132706
MTP,6
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
600,"87,208","84,406","77,237","94,212","62,000","89,239","102,596","81,282","90,529","91,994","104,753","108,424","95,392","103,410","83,592","66,514","69,822","98,978","99,627","78,947","77,341","94,290","103,892","71,959","107,269","80,010","80,329","68,275","59,014","103,388","84,559","58,482","76,361","83,267","82,165","76,576","86,933","63,112","63,900","93,500","79,933","108,431","92,327","64,269","55,925","104,165","104,478","76,143","79,500","31,286","66,506","76,298","83,576","64,143","58,808","46,814","88,937","93,402","72,055","67,373","65,845","51,780","66,482","65,486","88,576","71,288","88,935","59,435","61,129","90,257","105,641","97,027","97,175","36,694","77,382","68,492","97,486","64,422","71,902","73,596","48,910","98,353","54,039","74,449","29,186","87,598","94,894","100,855","77,325","96,278","88,420","82,975","77,049","109,318","75,945","27,633"
620,"89,467","87,284","78,265","96,006","64,925","91,325","103,927","83,757","92,945","94,363","104,871","109,149","97,312","105,773","83,839","67,243","71,363","101,463","101,239","80,155","78,622","95,622","104,804","72,167","107,820","83,167","83,988","68,565","62,263","104,222","87,202","61,571","77,661","84,749","85,288","77,945","89,378","64,033","65,404","95,539","82,912","109,122","94,720","66,039","59,029","105,465","105,169","76,833","81,898","31,678","67,410","77,900","87,463","64,000","61,200","48,033","91,310","95,318","72,851","68,200","66,118","54,757","66,973","65,904","91,216","73,035","91,188","62,157","64,673","92,588","106,443","100,571","98,576","39,529","81,000","69,363","99,818","65,365","73,290","74,467","50,631","99,649","56,157","75,496","28,910","91,247","97,241","102,724","80,763","99,276","90,661","85,869","79,394","109,894","77,457","27,559"
640,"94,110","91,694","81,963","99,986","69,231","95,261","106,741","88,204","97,273","98,276","107,949","112,563","101,227","109,433","85,700","68,776","74,988","105,600","104,386","83,559","81,527","99,108","107,857","74,020","111,161","89,220","89,698","69,449","66,855","108,145","91,580","66,069","80,827","88,182","90,955","80,814","93,676","66,641","67,722","99,527","88,075","112,849","99,163","68,884","64,178","108,878","108,208","79,286","86,282","33,180","69,810","81,422","92,329","65,888","64,714","50,718","95,125","99,269","75,210","71,063","67,616","59,171","69,275","67,833","95,655","76,814","95,522","64,876","67,049","96,449","109,951","106,339","101,953","42,657","86,910","72,410","103,984","67,984","76,502","76,910","54,318","102,975","59,804","78,324","29,184","96,192","101,718","107,069","86,318","103,596","94,935","91,063","83,806","113,455","81,696","28,169"
660,"97,382","95,098","85,025","103,147","70,427","97,465","108,651","91,863","100,075","101,116","109,506","114,490","103,610","111,133","86,914","69,433","78,416","109,096","106,849","86,882","84,541","101,018","109,635","74,875","113,563","93,388","93,480","69,855","68,476","110,600","94,218","67,867","84,106","90,963","94,953","83,722","96,624","68,443","69,884","101,669","91,973","114,837","102,545","71,145","67,367","110,416","110,353","81,553","90,051","34,665","71,676","84,822","96,122","66,680","65,761","53,039","97,796","101,831","77,006","73,639","68,863","63,202","70,949","69,384","99,006","80,163","97,929","66,135","68,718","99,178","112,610","111,055","103,835","45,165","91,592","74,880","106,645","70,771","78,835","78,620","57,778","105,027","63,957","80,288","29,373","100,288","104,778","109,753","91,116","107,092","97,369","94,529","88,431","115,478","86,063","28,182"
680,"99,941","98,300","88,357","105,510","71,686","99,651","110,682","95,245","102,567","103,965","111,649","116,312","106,190","112,896","87,755","70,392","82,222","112,849","108,790","90,743","87,890","102,794","111,351","75,937","115,822","97,069","97,278","70,190","69,778","113,386","96,767","69,206","87,767","93,524","98,841","86,671","99,318","70,841","71,955","103,659","94,978","116,596","105,059","73,725","69,198","111,649","112,494","83,716","93,575","36,004","73,735","88,092","99,447","67,369","66,863","55,478","100,531","103,775","78,827","76,159","70,212","66,578","72,539","70,988","101,637","83,876","100,386","67,278","70,363","101,504","115,325","114,871","105,725","47,671","95,731","77,186","108,616","73,684","82,504","81,347","61,531","107,127","67,571","82,641","29,439","103,494","107,037","111,912","94,441","109,788","99,286","97,457","92,539","117,671","90,743","28,194"
700,"102,259","100,692","91,425","107,904","72,849","101,225","112,582","98,259","104,943","106,769","113,865","119,312","108,102","114,476","89,224","71,112","86,888","115,931","110,471","94,471","91,380","104,539","113,263","77,296","118,553","100,461","100,539","70,412","71,802","116,202","99,102","72,198","91,096","95,559","102,786","90,000","101,645","72,982","74,553","105,286","98,120","118,612","107,186","77,265","71,706","112,525","114,535","86,406","96,996","37,500","75,731","91,049","102,310","68,425","67,959","58,610","102,818","105,841","81,110","78,700","71,727","68,296","74,596","72,576","103,682","87,978","102,376","68,729","72,120","103,722","118,308","118,600","107,355","50,780","99,235","79,357","110,867","76,559","86,145","84,031","65,986","109,488","69,447","84,969","29,606","106,294","109,159","113,496","97,749","112,229","101,576","100,602","96,049","119,986","94,469","27,690"
720,"104,575","102,641","94,125","109,773","74,182","103,196","114,855","100,800","106,535","108,708","115,451","122,286","109,676","116,155","90,267","72,012","91,290","119,022","112,137","97,318","94,329","106,031","114,843","77,755","121,218","103,143","103,667","71,018","73,925","119,576","101,049","74,992","93,537","97,265","106,220","92,969","103,541","75,382","77,086","107,092","100,416","120,198","109,098","80,610","74,784","113,757","116,657","89,484","99,718","39,376","78,098","94,006","104,794","69,394","68,904","61,371","104,780","107,204","82,951","82,361","73,263","70,245","76,294","74,200","105,998","91,957","103,996","70,159","73,841","105,233","121,155","122,131","108,435","54,100","102,386","82,271","113,271","80,127","89,775","86,653","67,935","111,355","71,151","87,292","29,849","108,588","111,998","116,592","101,300","115,265","103,943","103,125","99,171","122,365","97,304","28,210"
740,"106,482","104,645","96,863","111,733","75,722","104,484","116,853","103,361","108,435","110,898","117,447","125,373","111,873","118,271","91,518","72,880","96,086","121,971","113,706","99,841","97,165","107,555","116,912","78,937","123,771","105,455","106,151","71,896","76,353","122,482","102,776","78,192","96,704","98,963","109,635","95,731","105,698","77,735","79,665","108,418","102,627","122,900","111,210","84,773","78,480","114,702","119,518","92,527","102,263","41,873","80,075","96,265","107,112","70,678","70,304","64,449","106,998","108,933","85,378","86,384","74,963","72,216","78,188","75,857","108,784","95,482","105,673","71,551","76,225","107,324","123,884","125,125","110,382","58,451","105,414","85,194","115,724","83,782","93,129","90,775","69,961","113,555","73,618","90,053","30,584","110,467","114,347","119,116","104,235","119,218","105,980","105,867","101,861","124,841","100,020","28,080"
760,"108,624","106,414","99,935","114,384","77,504","106,122","118,651","105,835","110,084","113,278","119,437","127,349","114,245","120,494","92,896","73,712","99,641","124,076","115,300","101,637","100,147","109,427","118,390","79,627","126,729","107,806","108,125","72,278","78,696","125,247","104,367","81,714","99,029","100,288","112,331","98,684","106,904","80,665","82,861","110,004","104,127","125,278","113,749","89,292","83,124","115,357","121,827","95,541","104,655","44,716","82,088","98,276","109,078","71,520","71,482","65,300","109,229","110,888","87,745","90,296","76,459","74,698","81,292","77,159","111,365","98,420","107,616","73,165","78,173","109,135","125,651","126,700","111,806","62,582","107,200","88,733","118,837","87,535","96,153","94,694","71,761","115,794","76,347","94,057","30,863","112,520","116,820","121,124","105,988","122,804","107,425","107,831","104,347","126,618","101,880","27,812"
780,"109,239","106,582","101,055","115,931","78,555","106,322","119,457","106,024","110,445","113,582","120,265","127,353","115,035","120,625","93,118","73,396","102,186","124,188","115,598","102,324","101,443","109,700","118,949","79,147","126,480","108,235","108,800","72,335","80,216","126,071","104,500","84,827","99,857","100,314","113,496","99,869","107,851","82,794","85,606","110,669","104,549","124,775","114,831","92,302","86,824","114,416","121,912","96,706","105,455","47,212","84,135","99,118","109,249","71,471","71,900","65,469","110,329","110,863","88,755","92,871","77,031","76,312","83,302","77,873","113,388","99,845","108,400","73,645","79,100","109,647","125,486","126,463","112,590","64,773","108,378","91,675","119,818","90,233","97,447","96,675","73,186","117,214","78,706","97,024","31,437","113,616","118,576","122,298","107,357","123,814","107,529","108,604","104,751","126,416","102,373","28,135"
800,"111,947","109,412","104,904","120,420","81,118","108,525","122,935","109,235","114,098","117,488","123,533","130,100","119,004","124,831","96,567","74,896","106,604","126,343","118,516","105,565","104,743","112,680","122,451","80,894","127,824","111,080","111,676","73,645","84,137","127,714","107,171","90,802","102,776","102,324","117,178","103,492","110,906","87,176","90,365","113,404","107,388","126,639","119,278","96,322","91,708","116,437","125,124","100,437","108,382","50,925","87,649","102,063","112,302","73,075","73,753","67,278","114,269","113,988","91,751","96,871","79,337","79,647","87,694","80,794","117,437","103,639","112,292","75,776","82,596","112,931","128,337","129,402","115,920","67,214","111,292","96,247","123,771","94,718","100,775","101,251","76,710","121,349","83,582","101,757","32,753","117,145","122,629","125,835","111,427","127,018","110,159","111,392","107,673","128,873","105,341","27,765"
820,"113,880","111,165","106,706","123,043","83,245","109,714","124,959","111,461","116,225","119,998","125,367","131,916","121,784","126,259","98,624","75,604","109,153","127,533","120,486","107,331","106,890","114,545","124,043","81,782","127,631","112,867","114,173","74,316","87,798","127,804","108,624","94,994","104,802","103,325","119,190","105,522","113,698","90,322","93,557","115,210","109,147","127,216","122,206","99,329","96,292","117,082","126,078","102,722","110,449","54,553","90,451","103,698","114,604","73,980","74,871","68,875","117,194","116,008","93,618","99,478","81,545","83,151","90,806","82,747","120,784","105,751","114,508","76,965","85,173","115,276","129,539","130,078","117,671","69,794","113,278","99,273","125,708","97,973","102,775","103,629","79,975","123,220","87,910","104,753","34,686","119,469","124,804","127,837","114,469","128,982","111,547","112,941","109,594","129,594","106,816","27,761"
840,"115,716","112,684","108,343","124,467","85,482","111,194","126,561","113,533","118,363","122,027","126,914","131,159","125,322","127,104","100,814","76,278","111,218","128,278","122,610","109,414","109,031","116,080","125,333","82,257","127,478","114,480","115,839","75,055","91,447","127,951","110,849","98,641","106,710","104,671","121,261","107,171","118,161","93,461","96,490","117,027","111,420","127,775","124,439","102,206","100,635","117,429","128,288","104,559","112,298","57,916","93,500","104,847","116,720","74,622","75,963","69,810","120,057","117,775","95,463","101,857","83,686","86,737","94,384","84,976","122,829","107,731","117,108","78,106","87,908","117,525","130,249","130,800","119,590","72,455","115,441","102,447","127,033","101,092","104,873","105,700","84,367","125,204","92,712","107,333","37,225","122,314","126,273","129,492","117,880","130,751","113,451","114,588","111,257","130,161","108,357","28,178"
860,"117,455","113,939","110,378","125,976","88,031","112,567","128,378","115,443","120,788","124,071","128,653","130,841","126,725","127,308","103,314","77,000","113,310","129,255","124,563","111,467","111,451","117,727","126,384","82,880","127,147","116,041","117,580","75,775","94,400","128,110","112,898","102,373","108,861","105,686","122,876","108,837","119,700","96,006","99,204","119,194","113,551","128,122","126,239","104,590","104,416","117,624","127,749","106,112","114,476","61,914","96,208","106,408","118,729","75,598","76,949","71,282","122,465","120,076","96,702","104,004","85,929","89,984","97,396","87,492","124,649","110,131","120,086","79,510","90,682","119,520","130,682","131,702","121,422","75,788","117,818","105,124","128,282","103,767","106,769","107,510","88,384","126,200","96,918","109,357","40,063","124,437","127,939","130,578","120,584","132,071","115,322","115,643","112,463","130,396","109,402","27,892"
880,"121,286","115,671","112,037","127,175","90,363","114,435","128,755","118,149","122,771","125,888","128,125","130,527","126,425","126,967","105,157","77,535","115,071","129,902","126,012","113,343","113,910","120,147","128,008","83,382","126,963","117,596","119,455","76,267","97,294","127,678","114,965","105,865","111,010","106,745","124,220","110,027","119,669","98,655","101,537","120,998","115,553","128,504","128,043","106,537","107,424","117,633","127,096","107,651","117,635","64,580","98,582","107,702","121,463","76,047","77,841","72,569","124,173","122,045","98,127","106,057","87,757","93,755","99,927","90,402","126,263","112,086","122,290","80,786","93,275","121,222","131,424","132,337","123,118","79,206","119,724","107,139","129,251","105,733","108,794","108,957","92,557","127,353","100,349","111,204","43,733","126,420","128,975","131,563","123,045","133,067","117,596","117,322","113,502","130,551","110,733","27,988"
900,"121,700","115,445","112,712","127,302","91,955","115,086","128,392","118,947","123,404","125,571","126,120","128,516","124,639","124,825","105,888","77,155","115,718","129,976","125,933","114,135","114,845","120,308","126,980","83,057","125,153","117,790","119,627","75,925","98,853","125,235","115,425","108,039","111,486","106,653","124,616","110,614","118,394","99,690","102,465","121,431","116,369","127,076","128,827","106,829","108,796","117,112","125,375","107,606","118,143","66,365","99,216","107,631","122,039","76,000","77,975","73,259","123,718","122,204","98,257","106,412","89,022","95,557","101,553","91,667","125,649","112,798","122,124","81,433","94,686","121,563","129,596","131,004","123,253","82,561","120,573","107,661","128,359","106,418","109,425","109,367","95,094","126,357","102,431","111,747","45,500","126,324","127,904","130,435","123,275","131,916","117,755","117,488","113,884","128,937","110,786","27,763"
920,"124,439","118,665","116,218","130,153","95,222","118,353","130,492","122,653","126,606","128,516","127,275","129,973","125,818","126,286","108,986","78,518","119,524","132,300","127,963","117,382","118,565","123,376","127,812","84,851","126,214","121,192","123,035","77,482","102,524","126,594","118,414","112,498","114,900","108,865","127,125","113,920","120,190","102,765","105,633","125,778","119,794","128,214","130,875","109,082","112,073","119,824","126,618","110,835","121,429","69,653","102,916","110,008","124,804","77,306","79,333","75,206","126,527","125,392","100,600","109,331","93,016","99,765","105,025","95,453","128,357","116,935","124,853","84,063","98,259","123,916","130,467","133,176","126,524","88,288","124,531","110,631","130,678","109,618","112,816","112,382","99,439","128,645","106,973","115,084","48,924","129,463","130,308","133,043","125,939","134,245","121,722","120,625","116,292","130,771","113,655","27,990"
940,"124,792","120,704","117,969","129,380","97,924","120,053","131,747","124,641","128,012","129,955","126,955","129,684","125,965","125,741","111,569","78,843","121,802","131,790","128,527","119,280","120,910","125,600","127,312","85,455","126,055","122,963","124,653","78,025","104,267","126,173","120,253","115,920","116,720","109,722","127,241","115,743","120,818","104,453","107,443","128,049","121,847","127,778","130,067","110,353","114,278","120,843","126,355","112,206","123,073","72,576","104,798","110,947","126,055","77,869","80,188","76,467","127,094","126,475","101,592","111,190","95,690","102,422","108,033","97,745","129,055","119,216","125,939","85,904","100,114","124,929","129,749","133,518","127,624","92,763","126,182","112,425","131,235","111,394","115,263","114,106","102,165","129,229","110,702","117,316","51,857","130,175","130,967","133,618","127,496","134,602","124,212","122,282","118,061","131,278","115,069","28,263"
960,"124,416","122,843","119,790","128,912","100,655","121,833","131,149","126,431","129,153","130,118","126,824","129,404","125,484","125,902","114,537","79,388","123,365","130,935","129,188","121,208","122,739","126,312","126,937","86,269","125,451","124,637","125,939","78,727","106,086","126,000","122,641","119,339","118,776","110,753","126,824","117,571","121,629","105,898","109,706","128,867","123,559","127,571","129,878","112,188","116,602","121,675","126,075","113,747","123,114","76,116","106,112","112,282","127,378","78,724","81,084","78,192","127,563","128,233","102,773","113,829","98,231","104,643","110,671","100,063","129,714","121,198","126,698","87,822","101,884","125,673","129,306","134,255","128,337","97,086","127,957","113,724","131,441","112,839","117,271","115,563","105,069","129,445","115,110","119,567","54,810","131,139","131,559","133,837","128,625","134,808","126,035","124,325","119,951","131,355","117,004","28,269"
980,"124,027","124,227","121,376","128,537","103,139","123,453","130,206","128,104","130,329","129,190","126,684","128,967","124,810","125,675","117,543","79,618","125,161","130,225","129,798","123,245","124,522","125,798","126,596","86,965","125,275","125,941","127,133","78,890","108,020","125,765","125,018","121,529","121,004","111,655","126,390","119,247","121,761","107,724","112,055","128,645","124,757","127,057","129,453","113,508","119,086","122,535","125,537","115,527","122,592","80,180","107,439","113,688","128,157","79,141","82,133","79,457","128,082","127,898","104,163","115,388","100,806","106,584","113,392","101,998","130,159","123,408","127,298","89,555","103,308","127,382","128,861","133,818","130,155","100,537","129,200","115,198","131,549","114,312","119,747","117,357","107,424","128,676","118,890","121,431","58,502","131,388","131,684","134,092","129,669","135,025","127,090","126,024","121,988","131,639","118,971","28,208"
1000,"123,996","126,792","122,675","128,245","105,324","124,975","129,559","130,041","131,041","129,035","126,167","128,931","124,606","125,810","119,731","80,420","126,725","129,294","130,022","124,708","125,806","125,298","126,261","88,004","124,673","126,898","128,255","79,567","109,586","125,251","126,222","122,973","122,414","114,327","126,141","121,237","121,845","108,951","114,441","128,171","126,643","126,382","129,702","115,376","121,400","123,706","125,094","116,825","122,600","85,237","108,637","115,275","129,129","79,735","83,024","81,082","128,249","127,275","105,000","117,251","103,233","108,361","115,522","103,829","130,424","125,141","127,553","91,276","104,478","126,594","128,241","133,806","129,941","104,143","130,200","116,014","131,304","115,606","121,918","119,588","109,514","128,082","121,790","123,133","62,114","131,741","131,673","133,898","129,949","134,759","128,218","127,408","124,082","131,159","120,696","28,024"
1020,"123,641","127,100","123,671","127,920","107,278","126,108","128,943","131,380","131,512","128,606","126,263","128,141","124,018","125,761","121,429","80,516","127,931","128,788","130,553","126,441","127,078","125,029","125,780","88,598","124,537","128,331","128,886","80,012","111,325","124,737","125,676","124,059","124,031","116,945","125,949","123,178","121,802","110,335","116,998","127,867","126,643","126,276","129,102","117,288","123,269","124,482","124,498","118,216","122,565","91,327","109,933","116,733","129,033","79,986","83,618","82,765","128,500","126,743","106,078","118,804","105,304","109,945","117,369","105,512","129,443","126,106","127,557","93,231","105,553","125,931","128,086","133,875","129,288","106,769","130,563","117,429","131,261","116,700","123,392","121,380","111,586","127,475","123,853","124,233","65,524","131,990","131,904","134,324","130,796","134,688","129,075","128,767","125,657","130,335","122,575","28,002"
1040,"123,522","126,661","124,759","127,875","109,041","127,873","128,498","132,541","131,965","128,043","125,643","127,735","123,916","125,031","121,925","80,935","129,382","128,506","130,524","127,063","127,906","124,447","125,671","89,422","124,067","129,053","128,180","80,333","113,235","124,400","125,371","124,816","124,675","117,965","126,000","124,443","122,780","112,108","119,847","127,792","125,690","125,816","128,782","119,157","125,090","124,331","124,186","119,796","123,563","96,955","111,153","118,249","128,382","80,575","84,929","84,545","128,504","126,604","107,210","120,290","107,396","111,490","119,096","107,502","128,816","127,031","127,904","95,302","107,147","125,318","127,702","133,525","128,535","109,143","131,114","118,822","131,241","117,847","124,429","122,747","113,471","127,006","125,449","125,390","67,337","132,061","132,055","134,439","131,688","134,727","130,361","130,194","127,388","129,937","124,824","28,157"
1060,"123,376","126,012","125,686","127,537","110,251","128,165","128,082","133,739","132,098","127,924","125,208","127,429","123,708","124,718","122,457","81,247","131,067","128,004","130,161","127,845","128,392","124,361","125,416","90,167","123,831","128,363","127,576","80,939","114,720","123,994","124,941","125,563","126,682","118,914","125,488","125,702","121,908","113,694","121,910","127,845","125,439","125,676","128,306","120,659","126,724","124,208","123,747","121,122","123,429","101,918","112,122","119,729","127,943","81,171","85,771","86,300","128,257","126,355","108,382","121,898","109,418","113,708","120,508","109,392","128,733","128,616","127,794","97,420","107,982","125,082","127,110","133,802","128,296","111,225","131,769","120,325","130,867","119,145","125,343","123,802","115,880","126,612","126,459","126,222","69,486","132,286","132,029","134,408","131,657","134,800","130,996","130,988","128,380","129,224","126,322","28,337"
1080,"123,722","125,910","126,341","127,135","111,825","127,704","127,982","134,900","132,486","128,059","124,933","127,082","123,359","124,345","122,361","81,594","131,247","127,629","129,271","128,512","128,763","124,294","124,935","91,065","123,331","127,833","127,090","81,269","115,998","123,502","124,731","126,108","127,073","117,900","125,531","127,016","121,861","115,031","123,778","127,357","124,933","125,975","128,157","122,116","127,545","124,031","123,024","122,880","123,606","106,522","113,096","121,343","127,567","81,631","86,849","88,935","128,286","125,947","108,900","123,606","111,371","115,492","121,696","110,784","127,980","128,471","127,698","98,775","109,292","124,920","126,710","133,492","127,935","113,622","131,827","121,729","130,984","120,249","126,141","124,996","118,253","126,314","127,759","126,978","71,573","132,006","131,927","134,263","131,898","134,637","131,345","131,214","129,184","128,653","126,969","28,012"
1100,"123,314","125,553","126,576","126,625","113,202","127,424","127,339","135,714","132,625","127,200","124,457","126,627","123,294","123,871","122,610","81,916","130,763","127,400","128,729","128,953","128,998","123,876","124,473","91,869","122,651","127,633","126,816","81,363","117,627","123,280","124,292","126,565","126,355","117,180","125,169","127,853","121,724","116,186","125,425","127,004","124,559","125,975","127,422","123,922","129,031","124,006","122,949","124,367","123,300","112,004","114,525","124,037","127,416","82,206","87,867","91,467","128,367","125,508","109,747","124,820","112,943","117,239","123,002","112,304","127,584","127,863","127,504","100,165","110,402","124,471","126,194","133,247","127,424","115,943","132,139","123,263","130,733","121,612","126,653","125,902","120,435","125,565","128,478","127,749","74,296","132,441","131,906","134,339","131,847","134,349","132,010","131,967","129,810","128,084","127,886","28,435"
1120,"123,224","125,200","126,935","126,300","114,894","127,098","127,100","136,743","132,853","127,124","124,043","126,702","122,910","123,580","123,069","82,259","130,408","127,088","128,447","129,218","129,618","123,518","124,165","93,163","122,908","126,865","126,343","81,933","119,237","123,239","124,220","127,016","125,975","117,006","125,214","129,127","121,292","117,320","127,625","126,735","124,673","125,776","126,922","126,949","130,014","124,051","122,616","125,522","123,131","117,231","115,435","125,475","127,222","82,861","89,331","93,814","128,218","125,404","110,700","126,773","114,529","118,533","124,180","113,388","127,098","127,455","128,033","101,739","111,359","123,975","125,524","133,159","127,039","118,337","132,090","125,869","130,380","123,016","127,280","126,196","122,739","125,298","129,198","128,790","76,933","132,473","131,806","134,239","131,961","134,102","132,657","132,424","130,569","127,529","128,433","28,396"
1140,"122,957","125,008","127,300","126,122","116,576","126,618","126,398","137,276","133,137","126,598","123,998","126,608","122,702","123,743","123,427","82,620","129,931","126,675","128,002","129,657","129,780","123,265","123,871","94,645","122,541","126,800","125,939","82,192","120,794","122,833","123,980","127,541","124,980","116,598","124,633","129,912","120,982","120,418","128,131","126,318","124,280","125,659","126,494","128,069","129,396","124,059","122,429","126,245","122,892","120,831","116,627","125,224","126,584","83,612","90,278","96,263","127,961","124,988","112,143","127,214","116,133","120,684","125,857","114,910","126,582","126,945","127,400","103,167","112,229","123,543","125,188","132,912","126,506","120,569","132,039","126,731","129,984","123,439","127,351","126,729","124,420","124,237","129,945","128,827","79,600","132,094","131,524","134,018","131,986","133,590","132,565","132,825","130,622","126,825","128,784","28,014"
1160,"120,982","123,437","126,165","124,359","116,416","124,882","124,822","136,016","131,335","124,514","122,745","124,471","120,873","121,851","121,506","82,092","128,012","125,102","126,300","127,845","128,522","121,076","122,276","94,659","121,153","124,749","123,904","81,506","121,024","121,435","121,855","126,188","122,918","115,063","122,896","127,580","119,298","120,341","125,927","124,473","122,655","123,671","124,541","126,573","127,557","122,484","120,820","125,675","120,765","122,127","116,288","122,992","124,192","83,086","90,506","97,608","126,727","122,816","112,633","124,873","116,027","120,635","124,845","114,610","123,880","124,973","125,255","103,257","111,541","121,588","122,953","130,924","124,355","121,171","130,610","125,604","128,131","122,663","125,710","125,596","124,382","122,506","128,998","127,743","82,094","130,910","130,110","131,990","130,273","131,575","130,825","131,357","129,347","125,204","127,525","27,998"
1180,"122,512","124,575","128,831","125,429","119,539","126,022","125,884","138,410","133,247","125,924","123,939","125,878","122,229","123,175","122,669","83,169","129,386","126,353","127,053","129,359","129,963","122,253","123,527","96,910","122,504","126,024","125,498","82,851","124,761","122,810","122,996","128,525","124,308","116,537","124,080","128,645","120,461","122,924","126,951","125,575","123,608","125,320","125,788","127,878","128,469","124,400","122,292","127,590","122,245","125,422","120,943","124,224","125,702","84,810","92,884","101,261","127,773","123,931","115,425","126,241","120,788","123,675","125,620","119,022","125,469","126,284","127,018","106,094","114,424","122,731","124,257","132,504","125,810","124,943","132,120","126,720","129,827","124,635","127,565","127,449","127,618","123,827","131,945","129,612","87,290","132,178","131,257","133,235","131,953","133,151","132,669","133,320","131,208","126,222","128,998","28,092"
1200,"122,302","124,549","127,716","125,027","120,802","125,904","125,839","138,794","133,257","125,439","123,845","126,096","122,108","123,294","122,418","83,669","129,239","126,165","126,829","129,488","130,575","121,998","123,261","98,441","122,220","125,929","125,000","83,143","126,745","122,569","122,455","128,729","123,788","116,620","123,716","128,147","120,449","123,080","126,645","125,225","123,182","124,986","125,749","127,478","128,439","124,008","122,220","127,894","121,694","126,737","122,145","123,982","124,829","85,669","94,573","103,739","127,286","123,751","116,553","126,188","121,496","125,157","125,086","120,563","124,482","126,033","126,663","107,392","115,757","122,335","123,984","132,118","125,376","126,410","131,757","126,255","129,369","124,841","127,441","127,459","128,396","123,029","131,678","129,596","91,955","131,990","131,010","132,973","131,851","132,790","132,580","133,661","131,169","125,984","129,624","28,069"
1220,"121,659","124,182","126,920","124,959","122,286","125,590","125,731","138,808","133,029","124,884","123,765","125,767","121,863","123,376","122,180","83,882","129,014","126,163","126,482","129,255","130,529","121,696","123,329","99,757","121,892","125,716","124,527","83,604","126,320","122,629","122,053","128,076","123,608","116,529","123,431","127,916","120,433","122,618","125,969","125,008","123,041","125,076","125,443","127,278","128,194","123,714","121,884","128,994","121,482","127,710","123,584","123,376","124,771","86,114","96,008","105,602","126,694","123,108","117,651","125,561","122,492","126,373","124,720","121,398","124,357","125,614","126,102","108,365","118,516","122,012","124,145","131,437","124,747","127,663","131,871","125,727","129,504","125,229","127,390","127,037","127,831","122,720","130,729","129,480","95,865","131,892","130,714","132,596","131,592","132,216","132,759","133,763","131,286","125,861","129,563","28,065"
1240,"121,469","123,851","125,980","125,127","124,012","125,335","125,324","137,839","132,996","124,222","123,398","125,520","121,694","123,037","121,835","84,202","128,373","125,986","126,139","128,822","129,741","121,412","122,818","101,055","121,900","125,357","124,363","83,657","126,239","122,278","121,531","127,498","123,349","116,457","123,259","127,320","120,031","122,073","125,692","124,598","122,284","124,857","125,457","126,829","127,843","123,300","121,492","128,412","121,059","128,494","123,745","123,214","124,190","86,800","97,406","107,406","125,994","122,759","117,731","125,202","122,167","127,133","124,282","121,759","123,649","125,333","125,561","109,606","119,708","121,806","123,814","130,959","124,386","128,706","131,704","125,463","128,839","125,169","127,541","126,935","127,337","122,671","130,100","129,431","99,033","131,627","130,594","132,349","131,624","132,092","132,527","133,661","131,388","125,714","129,761","28,120"
1260,"121,043","123,886","125,206","124,767","125,312","125,159","125,208","137,124","132,716","123,594","122,990","125,325","121,486","122,990","121,692","84,412","128,278","125,863","125,510","128,822","128,931","121,284","122,394","102,653","121,694","124,973","124,041","84,092","125,816","122,227","121,543","126,688","122,716","116,804","123,178","127,376","120,031","121,965","125,333","124,327","122,284","124,798","125,445","126,569","127,902","123,096","121,247","127,655","121,024","129,253","123,151","122,918","124,071","87,124","98,775","109,492","125,378","122,729","117,053","125,004","121,469","127,845","124,069","121,520","123,175","124,963","125,727","111,312","121,020","121,765","123,657","130,575","124,020","129,375","131,606","125,349","128,139","125,410","127,331","126,969","127,475","122,782","129,918","129,508","101,941","131,688","130,575","132,188","131,761","132,002","132,880","133,525","131,347","125,773","130,033","28,429"
1280,"121,127","123,514","124,692","124,639","126,718","124,784","124,910","136,073","132,214","123,820","123,208","124,918","121,549","122,804","121,612","84,873","127,639","125,857","125,541","129,149","128,369","120,937","122,557","103,929","121,571","124,643","123,702","84,341","125,335","121,847","121,122","126,376","122,100","117,025","123,098","126,876","119,833","121,441","125,031","124,073","121,720","124,286","125,259","126,594","127,435","122,824","121,247","127,218","120,680","129,653","122,500","122,933","123,910","87,931","100,561","111,384","124,561","122,488","116,841","124,578","120,965","127,580","123,886","120,996","123,641","124,276","124,778","112,735","121,108","121,490","123,122","129,600","123,635","129,920","131,435","124,767","127,431","125,333","127,394","126,639","127,100","122,731","129,157","129,194","103,892","131,106","130,004","131,994","131,296","131,206","132,555","133,592","131,124","125,459","129,780","28,006"
