File_Type,GValue
File_Version,1
GP,
MTP_Type,96Wells_Square
MTP_Wells_X,12
MTP_Wells_Y,8
Timestamp,20210128_121107
MTP,2
Plate-ID,

Time (min),A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
640,"126,704","141,927","134,724","137,233","139,975","97,480","136,320","135,945","136,861","139,065","138,571","141,010","129,718","136,490","131,963","130,980","125,759","126,343","119,755","136,235","131,014","134,347","129,933","124,486","139,682","117,339","137,004","119,559","117,184","117,078","116,337","122,200","113,139","130,771","105,635","95,392","139,984","135,308","109,696","129,314","112,612","23,094","113,969","131,433","120,371","133,500","113,951","133,688","126,839","131,073","112,978","113,504","126,229","122,763","114,931","128,735","131,627","119,647","120,824","133,484","125,416","118,629","118,808","112,043","119,280","129,780","122,322","107,522","130,933","125,484","126,696","137,696","124,963","120,353","118,378","135,137","117,541","115,269","133,882","125,669","121,431","134,543","131,182","130,220","123,051","108,316","108,655","134,614","130,092","126,741","133,855","122,051","123,529","120,751","133,259","139,173"
660,"126,239","141,143","134,865","136,676","138,937","94,255","136,010","135,947","136,522","137,861","137,861","140,412","131,235","135,765","131,592","131,265","127,198","127,163","120,480","135,614","130,925","132,978","130,396","124,965","138,920","118,114","135,714","120,820","118,308","119,602","117,067","123,278","113,455","130,059","106,359","91,971","139,069","134,490","109,502","130,118","114,012","22,839","114,647","131,380","120,369","132,667","114,345","133,380","126,425","131,080","113,098","113,941","127,149","125,643","116,563","128,439","131,237","119,859","122,412","132,943","125,310","119,492","119,535","112,361","120,075","129,478","124,557","108,657","129,773","126,114","126,947","136,418","124,514","121,425","119,408","133,671","119,918","115,610","133,233","126,173","122,382","133,673","130,657","130,529","124,180","108,700","108,029","134,294","130,614","127,590","133,792","122,435","123,680","121,102","133,045","139,100"
680,"129,286","143,733","137,665","138,925","141,378","95,067","138,569","138,755","139,451","140,065","139,620","142,869","135,522","137,984","135,002","134,469","131,735","131,498","124,473","137,833","134,139","135,814","133,720","128,682","141,488","121,927","137,910","123,167","122,133","122,259","120,169","126,310","116,186","133,363","109,773","91,569","141,855","136,937","112,467","133,402","117,722","22,900","118,263","134,559","124,176","134,798","117,155","136,388","129,167","134,573","115,669","118,239","130,273","129,304","119,859","131,147","133,988","123,331","125,678","135,812","129,584","122,910","123,888","114,541","124,071","132,484","129,200","111,984","132,339","129,433","130,241","138,727","127,912","124,865","124,737","135,245","125,641","119,616","134,653","130,761","126,116","135,594","133,694","134,304","127,935","109,953","111,576","136,571","133,627","131,282","137,175","125,975","127,825","125,047","136,425","142,067"
700,"130,951","144,012","138,745","139,249","141,947","95,471","139,725","139,555","140,178","140,394","140,588","143,686","137,500","138,825","135,798","135,441","133,508","133,153","125,969","138,698","135,037","136,141","134,378","130,786","142,233","122,776","138,192","125,216","123,690","124,627","121,639","127,735","118,363","133,984","111,186","92,222","142,284","137,582","112,278","134,492","119,233","22,810","119,857","135,100","125,771","135,063","118,439","137,461","129,667","135,865","116,425","120,827","131,000","130,725","120,759","132,447","134,753","124,539","127,539","136,367","131,614","124,506","127,106","115,302","126,022","132,488","130,914","113,382","131,651","130,253","131,339","138,912","131,469","126,988","126,524","134,590","127,392","121,098","133,855","132,888","127,531","136,402","135,275","135,225","129,694","111,116","113,084","136,245","135,404","133,310","138,188","127,818","129,508","126,392","137,580","142,871"
720,"133,220","144,598","139,351","139,635","142,594","95,720","140,698","140,551","140,453","140,573","140,845","144,110","139,069","139,063","136,835","136,504","134,986","134,451","127,047","139,157","135,855","136,767","135,206","132,127","142,292","124,188","138,378","125,920","125,492","126,541","123,543","129,794","118,698","134,153","112,335","91,796","143,002","138,063","110,755","136,161","121,324","22,678","122,102","136,035","127,231","134,931","119,304","138,055","130,420","136,180","117,459","122,745","131,371","131,355","122,953","133,943","135,618","125,441","128,841","137,069","132,757","126,798","128,937","115,680","127,855","132,057","131,984","114,459","131,020","131,014","131,975","139,047","133,400","128,982","128,129","134,204","128,331","122,212","133,565","133,865","130,661","136,376","135,567","136,767","130,890","111,702","113,680","136,020","136,500","134,439","138,341","130,780","130,800","127,476","138,245","143,502"
740,"134,402","144,990","139,922","140,210","142,778","97,208","141,376","141,384","141,143","140,741","141,061","144,820","140,763","139,875","137,439","137,420","136,124","135,867","128,294","139,775","136,800","137,082","135,849","133,180","143,327","125,096","138,912","127,147","127,300","127,718","125,043","131,349","119,980","135,090","114,265","92,425","143,647","138,512","112,227","137,406","122,671","22,741","123,704","136,604","128,463","135,488","120,614","138,698","131,012","136,563","118,800","124,502","131,933","131,420","125,329","134,329","135,806","126,424","130,406","138,047","133,345","126,978","130,263","116,514","129,549","131,180","131,876","115,724","130,598","132,839","133,361","139,435","135,320","130,929","129,382","134,057","128,747","122,849","133,161","134,843","131,912","136,924","136,078","137,500","132,465","113,092","115,306","136,020","137,931","135,304","139,627","131,688","132,422","129,620","139,498","144,694"
760,"135,694","145,086","140,927","140,467","143,167","98,363","142,020","142,073","141,533","140,414","141,700","145,118","141,592","139,884","138,033","138,137","137,388","136,506","129,304","140,018","137,367","137,296","136,390","134,327","143,892","125,943","138,935","127,512","128,873","128,873","126,539","131,669","120,549","135,275","115,945","93,531","143,847","139,082","112,394","137,369","123,069","22,576","124,753","136,947","129,429","135,684","121,745","139,465","131,686","136,241","119,837","126,286","132,624","131,818","127,173","134,249","135,996","127,210","131,088","138,265","133,084","128,633","131,216","116,796","130,473","130,649","131,833","116,010","130,331","133,196","133,375","139,608","135,829","131,702","129,420","133,822","128,671","123,490","132,624","134,855","131,984","136,133","135,908","138,494","133,333","113,973","116,945","135,580","138,241","136,175","139,804","132,712","133,269","129,596","139,641","144,565"
780,"137,665","144,692","141,204","140,263","143,114","100,325","142,435","142,731","141,894","139,824","141,729","145,618","142,455","140,406","138,635","138,675","137,898","137,596","130,055","140,433","137,916","137,576","137,049","135,424","144,298","126,894","138,688","128,231","130,124","130,082","128,190","132,600","121,620","135,506","117,845","94,882","144,369","139,404","112,984","137,800","125,218","22,522","126,459","137,563","131,245","135,796","122,169","139,861","132,186","135,557","121,110","127,553","132,790","132,518","128,790","134,131","135,678","127,924","131,873","138,682","132,776","130,035","131,141","117,382","132,535","130,598","132,353","116,698","130,149","133,759","133,412","139,771","135,227","132,696","129,692","133,845","128,929","123,820","132,522","134,080","131,882","135,457","135,400","138,920","134,980","114,786","117,357","135,537","139,682","137,318","140,339","133,539","134,100","130,831","139,347","144,431"
800,"140,102","143,733","141,845","140,029","143,035","101,565","142,610","143,220","142,743","139,261","140,900","144,300","143,139","140,457","139,302","139,139","138,545","137,943","131,065","140,682","138,841","137,675","137,776","136,545","144,408","127,773","138,163","129,051","131,675","130,922","129,459","133,125","122,086","135,884","118,814","95,843","144,269","139,769","113,602","137,418","128,257","22,445","127,718","137,627","131,875","136,035","123,410","140,200","132,286","134,996","122,169","128,882","132,949","133,194","129,039","133,476","135,018","128,514","132,631","139,314","131,778","131,822","131,863","117,939","133,643","130,782","132,631","117,449","130,086","133,275","133,047","140,227","134,463","132,904","130,398","133,980","129,567","124,559","132,812","134,202","131,331","134,771","135,084","140,139","135,882","116,622","118,408","135,508","140,220","137,955","141,406","134,714","134,710","131,561","138,563","143,818"
820,"142,675","142,822","141,975","139,920","142,637","102,698","143,180","143,676","142,947","138,804","139,880","143,812","143,769","140,514","139,624","140,053","139,253","138,663","131,637","140,735","139,075","137,710","138,457","137,300","144,769","128,733","137,673","129,931","133,345","132,175","130,175","134,067","122,633","136,206","119,475","97,286","144,265","139,498","112,255","136,118","130,102","22,376","128,780","137,759","131,965","135,645","123,869","140,518","132,922","134,524","123,351","129,496","132,922","133,610","128,976","132,951","134,208","129,253","133,445","139,178","130,939","133,024","132,214","118,847","134,349","131,080","133,075","118,063","130,008","132,527","132,447","139,435","133,641","133,092","131,500","133,996","130,329","125,478","132,671","134,818","131,192","134,453","134,878","140,294","136,757","118,151","119,259","135,647","140,041","137,945","141,802","135,433","135,508","132,404","138,151","143,435"
840,"143,335","142,222","142,237","139,524","142,180","103,616","143,396","143,300","142,104","138,114","138,990","143,306","144,204","140,022","139,667","140,098","139,904","139,188","132,575","140,494","138,873","137,047","138,475","138,092","144,657","130,112","137,006","130,312","134,365","133,576","130,396","134,843","123,594","136,218","118,551","98,555","143,124","138,402","112,914","135,327","131,388","22,257","129,729","137,853","132,082","135,163","124,673","140,320","133,245","134,420","124,057","130,429","132,694","134,196","128,559","132,175","133,531","129,682","133,994","138,929","130,700","133,676","132,880","119,396","134,610","131,425","133,576","118,657","130,147","131,920","132,098","138,508","133,984","133,322","132,041","134,327","131,098","125,796","132,441","134,935","131,600","134,251","134,743","140,182","137,522","119,031","122,559","135,810","139,737","138,075","141,714","136,767","135,514","132,963","137,561","142,845"
860,"141,433","141,865","142,422","139,537","141,557","104,008","143,049","143,422","141,663","138,008","138,671","142,914","144,127","139,565","139,886","140,222","140,445","139,647","133,310","139,649","138,569","136,375","138,378","138,606","144,084","131,039","136,380","130,282","133,747","133,992","131,096","135,494","123,996","136,010","118,237","100,322","142,514","137,773","114,408","135,147","131,322","22,190","131,763","137,463","132,143","134,820","125,357","139,610","133,833","134,802","124,249","131,033","132,939","134,688","128,584","132,086","133,229","130,165","134,184","137,782","130,208","134,451","133,169","120,025","134,445","131,692","133,771","119,275","130,412","131,755","131,424","137,473","134,275","133,520","132,880","134,612","131,827","126,969","132,337","135,390","132,098","134,149","134,906","140,096","138,233","120,510","119,225","135,951","139,457","137,363","141,180","137,967","136,086","133,749","137,869","142,786"
880,"139,843","141,888","142,016","139,118","141,855","103,904","142,698","143,157","140,598","137,398","138,357","143,100","144,290","138,596","139,925","140,010","140,496","139,865","133,739","138,608","137,712","134,896","137,449","139,433","143,041","131,506","136,092","130,594","133,645","134,325","131,567","135,692","124,763","135,316","119,153","101,557","141,551","136,882","114,782","135,202","131,492","22,100","132,606","136,782","131,288","133,725","125,651","138,869","134,088","134,665","124,673","131,320","132,643","134,935","128,614","131,702","132,822","130,710","133,700","136,684","129,896","134,925","132,949","120,806","134,324","132,261","133,771","119,327","130,310","131,990","131,359","136,180","134,278","133,308","133,322","134,625","132,139","128,135","132,394","136,029","132,427","133,969","134,706","138,918","138,675","118,588","121,306","136,153","138,986","137,065","140,365","138,555","135,896","133,580","137,441","142,525"
900,"139,976","141,822","141,553","138,933","140,702","104,227","141,957","142,525","140,114","137,280","138,306","142,759","143,802","137,831","139,316","139,176","140,545","140,292","133,657","137,559","136,971","134,165","136,882","139,812","141,996","132,406","136,090","131,008","133,359","133,380","132,457","135,661","125,141","134,700","120,120","105,245","140,861","136,590","117,971","135,124","131,418","22,018","133,255","136,235","130,769","132,825","127,280","138,043","134,629","134,784","124,480","131,359","132,747","135,043","128,327","132,073","132,814","131,290","133,276","135,725","129,890","134,986","133,312","120,753","134,312","132,494","134,098","119,441","130,486","132,176","131,241","135,708","135,118","133,300","133,273","134,729","132,396","128,490","132,502","136,604","132,982","133,880","135,086","138,467","139,194","119,271","122,106","136,249","138,990","137,018","139,610","139,349","135,869","133,043","137,820","142,651"
920,"139,651","139,510","138,596","136,649","138,447","103,120","139,492","139,520","137,833","134,841","136,912","141,182","141,629","135,561","136,998","136,698","137,855","138,669","132,945","135,649","134,890","132,214","134,406","138,259","139,800","131,818","133,949","129,712","131,900","130,512","131,169","133,498","124,047","133,069","120,484","107,157","138,247","134,247","117,318","133,537","130,314","21,853","132,057","133,929","129,035","130,296","125,314","136,155","133,459","133,120","122,735","129,727","131,159","133,278","127,257","130,284","131,178","129,943","131,649","133,622","128,290","133,194","131,916","119,476","133,167","131,124","132,449","117,912","128,804","130,592","129,653","133,116","133,929","131,647","132,271","133,337","131,149","128,555","130,747","135,041","131,535","132,647","133,520","136,604","136,918","118,222","121,433","134,749","137,184","134,998","137,502","137,912","133,665","130,180","136,131","140,812"
940,"143,251","141,533","139,559","138,710","140,006","104,941","141,057","141,351","139,606","136,900","138,225","142,975","143,031","137,043","137,700","138,133","139,131","139,914","135,002","136,784","136,533","133,257","135,427","140,229","141,237","134,163","135,729","131,663","133,159","132,147","133,390","134,535","125,943","133,992","124,482","112,863","139,696","136,116","118,276","135,145","132,500","21,884","134,049","135,478","131,539","131,896","127,192","137,484","135,904","134,929","123,994","131,453","132,916","134,704","129,763","132,302","133,094","131,818","132,482","135,098","130,088","135,157","133,149","121,082","134,969","132,627","133,767","119,739","130,902","132,396","131,306","134,655","136,229","133,343","133,804","134,975","133,112","131,461","132,782","136,859","133,939","133,853","135,329","138,157","138,608","120,388","123,557","136,196","138,935","136,588","138,818","139,963","135,139","131,929","137,939","142,876"
960,"143,396","141,186","138,708","137,986","139,625","107,967","140,690","141,006","139,080","136,363","137,906","142,584","142,622","136,806","137,324","137,882","138,563","139,573","135,620","136,233","136,388","132,975","135,459","139,502","140,837","134,496","135,212","132,310","133,365","132,153","134,031","134,445","126,382","133,702","126,284","116,537","139,371","135,639","119,094","135,102","133,178","21,829","134,029","135,269","132,100","131,553","128,947","137,222","136,139","135,227","123,900","131,410","132,884","134,514","130,453","132,588","132,945","131,998","132,604","134,488","130,861","135,143","133,039","121,169","135,365","132,696","133,776","119,931","130,873","132,582","131,188","134,429","136,435","133,071","133,767","134,953","133,188","132,284","132,661","136,971","134,592","133,812","135,559","138,035","138,788","121,618","126,406","136,188","138,745","136,349","138,710","140,361","135,188","132,171","138,320","143,341"
980,"145,345","141,182","138,606","137,902","139,455","108,769","140,939","140,578","139,008","136,175","137,933","142,829","142,325","136,869","137,214","137,829","138,598","139,349","135,469","136,114","136,290","132,914","135,088","139,102","140,629","134,061","135,039","133,135","134,380","132,710","134,384","134,398","126,700","133,631","125,829","118,839","139,165","135,378","121,371","135,365","134,408","21,857","134,135","135,367","132,569","131,347","128,661","137,033","136,661","135,596","124,043","131,461","132,929","134,486","130,904","132,851","133,249","132,073","132,833","134,561","130,692","135,451","132,814","121,165","135,500","132,641","133,629","120,188","130,892","132,939","131,239","133,982","136,714","133,261","133,261","134,873","132,953","132,096","132,588","136,767","134,641","133,857","135,678","138,139","138,151","120,239","123,273","136,069","138,690","136,314","138,378","138,763","135,116","132,655","138,369","143,596"
1000,"146,629","141,086","138,422","137,590","139,251","110,829","140,504","140,573","139,120","136,216","138,114","142,822","141,947","136,388","137,214","137,678","138,065","138,878","137,108","136,182","136,316","132,888","134,971","139,163","140,431","133,865","134,886","133,404","134,637","133,180","134,741","134,657","127,014","133,620","127,331","122,284","138,763","135,043","126,553","135,406","134,800","21,731","134,612","135,153","133,439","130,998","130,267","136,900","137,490","135,863","124,612","131,284","132,955","134,547","131,043","133,176","133,520","132,176","132,884","134,145","131,618","135,276","132,402","120,531","136,176","132,349","133,649","120,759","130,833","133,129","131,204","133,390","137,267","133,186","133,202","134,633","132,645","131,843","132,520","136,773","134,759","133,884","135,531","137,784","138,333","120,980","128,090","136,024","138,980","136,247","138,275","139,290","135,478","133,384","138,878","143,627"
1020,"149,502","140,898","138,014","136,957","138,725","112,851","140,335","140,539","138,616","135,906","138,018","142,725","141,927","136,494","136,853","137,567","138,229","138,188","137,214","135,688","136,447","132,694","134,933","138,690","140,100","134,329","134,673","133,941","135,496","133,643","135,900","134,225","127,369","133,396","130,049","125,292","138,892","135,088","125,847","135,576","135,088","21,694","136,047","134,706","133,675","130,812","128,610","136,751","137,931","135,771","124,912","131,000","132,878","134,220","131,045","133,443","133,700","132,312","132,847","134,110","131,731","135,400","132,100","119,829","136,531","132,184","133,763","121,831","130,549","133,457","131,116","133,190","137,296","133,216","132,771","134,575","132,186","132,473","132,725","136,427","134,606","133,757","135,747","138,076","137,749","120,980","125,953","136,022","138,835","136,071","138,157","138,602","135,782","133,086","139,031","143,531"
1040,"151,451","140,578","137,792","136,367","138,469","112,755","140,457","140,496","138,694","135,308","137,837","142,490","142,116","136,337","136,808","137,625","138,161","138,016","137,453","135,618","136,475","132,712","135,280","138,325","139,745","134,847","134,186","134,110","135,824","134,247","136,427","134,331","127,778","132,959","130,096","128,827","138,484","134,800","122,188","135,373","135,386","21,737","136,280","134,692","133,775","130,612","128,992","136,669","138,569","135,914","125,518","131,082","132,961","133,963","131,488","133,565","133,937","132,345","133,239","133,816","132,420","135,604","132,033","120,167","136,871","131,896","133,741","123,371","130,447","134,065","131,329","132,790","137,678","132,890","132,588","134,357","132,045","133,108","132,767","136,457","134,098","133,775","135,522","138,355","137,802","120,971","126,922","135,910","139,275","136,476","138,757","138,694","136,037","133,863","139,088","143,698"
1060,"149,520","140,502","137,624","136,424","138,445","113,810","140,253","140,745","138,645","135,565","137,951","142,516","141,941","136,371","137,263","137,769","138,180","138,129","136,684","135,380","136,869","132,504","135,214","138,259","139,355","136,447","134,210","134,620","136,212","134,251","136,059","134,696","128,476","132,827","124,892","131,212","138,449","134,414","119,843","136,008","135,504","21,675","135,555","134,418","134,369","130,386","129,498","136,449","139,051","135,878","125,378","130,990","133,027","133,761","131,520","134,086","134,433","132,661","133,665","133,700","132,578","135,586","131,839","120,324","137,200","131,739","133,769","124,492","130,310","134,612","131,422","132,818","137,763","133,092","132,061","134,116","131,537","134,002","132,559","136,194","133,906","133,708","135,545","138,694","137,663","121,147","128,014","135,863","139,508","136,284","138,382","138,606","136,163","134,522","138,886","143,551"
1080,"148,378","140,600","137,494","136,149","138,420","114,131","140,553","140,990","138,820","135,061","137,935","142,561","141,920","136,255","137,071","138,004","138,533","137,957","137,275","135,004","137,186","132,649","135,771","138,351","139,480","135,786","133,996","134,753","136,665","134,461","135,882","134,667","128,208","132,886","123,990","134,165","138,441","134,386","118,992","135,961","135,688","21,620","134,559","134,143","134,504","130,353","132,000","136,427","139,763","135,596","125,694","130,898","132,843","133,998","132,002","134,124","134,604","133,284","133,720","133,573","132,676","135,859","131,776","120,439","137,265","131,206","133,739","125,769","130,271","134,957","131,467","132,527","137,441","132,908","131,624","134,071","131,457","134,280","132,380","136,047","133,433","133,645","135,410","138,410","137,449","121,251","130,437","135,435","139,461","136,298","138,441","138,302","136,494","134,635","138,894","143,082"
1100,"147,990","140,049","137,633","135,669","138,145","115,055","140,439","140,975","138,747","134,853","137,986","142,496","142,380","136,439","137,182","138,014","138,559","137,682","138,100","135,249","137,292","132,629","135,814","138,176","139,061","135,186","134,027","134,794","136,645","134,727","134,978","134,894","128,392","132,757","125,355","137,451","138,196","134,367","120,673","135,933","135,608","21,557","134,947","134,296","134,765","130,171","132,861","136,143","139,802","135,480","125,929","130,747","133,080","133,792","132,235","134,324","134,582","133,808","134,251","133,594","133,390","135,802","131,700","121,580","136,967","131,314","133,604","126,073","129,959","134,945","131,667","132,224","137,149","132,933","131,322","133,888","131,025","134,824","132,604","135,696","133,149","133,447","135,486","138,731","137,161","121,404","131,382","135,508","139,771","136,312","138,706","138,351","137,173","135,422","138,876","142,747"
1120,"148,863","139,943","137,431","135,622","138,133","115,894","140,267","141,273","138,729","134,798","137,714","142,541","142,214","136,445","137,006","138,118","138,661","137,455","138,351","135,157","137,349","132,492","135,710","137,818","139,116","135,510","133,549","135,078","137,008","134,876","134,847","135,396","128,398","132,602","127,639","139,606","138,231","134,357","120,098","135,822","135,284","21,622","134,910","134,314","134,541","130,282","132,696","136,239","140,137","135,137","126,396","130,353","133,025","133,606","132,727","134,843","134,625","133,884","134,169","133,663","133,745","135,888","131,516","121,455","137,147","130,690","133,473","126,369","129,908","134,896","131,812","132,108","136,665","133,063","131,194","133,761","130,759","135,233","132,678","135,706","133,067","133,331","135,549","139,061","137,145","121,949","132,280","135,396","139,606","136,065","138,959","138,569","137,753","135,735","138,675","142,484"
1140,"152,306","139,776","137,427","135,310","137,880","116,606","140,718","140,947","139,145","134,788","137,749","142,384","142,471","136,339","137,624","138,188","138,741","137,339","138,573","134,939","137,498","132,478","136,094","137,598","138,931","135,827","133,449","135,418","136,933","135,255","134,537","135,743","128,659","132,380","127,914","141,276","138,088","134,145","121,047","135,675","135,275","21,571","134,775","134,049","134,500","130,073","130,753","136,331","139,980","134,859","126,784","130,325","133,175","133,443","132,961","134,843","134,688","133,686","134,029","133,631","133,986","135,849","131,408","121,696","137,078","130,690","133,645","126,806","129,524","134,398","131,778","131,994","136,249","133,151","130,584","133,488","130,482","134,945","132,108","135,406","132,904","133,353","135,437","139,141","137,124","122,118","133,453","135,349","139,482","135,698","139,102","138,971","137,865","136,049","138,269","142,404"
1160,"152,986","139,690","137,488","135,225","137,869","117,655","140,484","141,482","139,335","134,520","137,969","142,135","142,780","136,578","137,561","138,341","139,308","137,227","138,608","135,063","137,376","132,547","136,092","137,665","138,802","134,694","133,196","135,949","136,694","135,196","134,949","135,918","129,267","132,175","129,435","142,627","138,210","134,080","122,480","135,814","135,088","21,478","134,651","134,127","134,261","129,927","131,310","136,225","140,398","134,598","127,143","130,155","133,025","133,278","133,047","134,941","134,724","133,661","134,094","133,575","134,088","135,996","131,267","121,694","136,933","130,320","133,543","127,261","129,225","134,461","131,853","132,051","135,555","133,190","130,627","133,382","130,261","135,220","132,180","135,204","132,467","133,043","135,369","139,696","136,961","122,059","134,612","135,404","139,347","135,404","139,073","139,259","137,763","135,865","137,988","142,180"
1180,"151,725","137,751","135,629","132,796","135,659","117,153","138,849","139,318","137,610","132,735","136,549","140,286","141,704","134,824","135,590","136,755","137,653","135,655","136,490","133,288","135,363","131,020","134,271","135,959","136,941","132,622","131,218","134,520","135,029","133,537","133,339","134,110","127,761","130,118","127,002","142,206","135,937","132,394","122,829","133,939","133,069","21,392","133,318","132,363","132,251","128,559","129,886","134,490","138,296","132,747","125,676","128,439","131,182","131,682","131,304","133,286","132,537","131,894","132,714","131,753","132,608","134,635","129,673","120,096","134,843","128,722","132,029","126,508","127,220","132,482","130,039","130,194","133,653","131,343","128,614","131,412","128,241","133,610","130,178","133,539","130,925","131,333","133,649","137,937","135,365","120,449","133,490","133,651","137,465","133,180","137,471","137,488","136,004","134,402","136,114","140,025"
1200,"148,173","139,378","137,422","134,894","137,545","119,059","140,825","141,114","139,441","134,067","137,902","141,841","143,357","136,465","137,088","138,041","139,416","137,429","137,788","135,173","137,090","132,537","135,988","137,822","138,784","134,176","132,769","136,102","136,276","134,714","134,725","135,878","130,220","132,098","126,792","144,976","137,916","134,141","125,469","135,600","134,855","21,427","135,249","133,980","133,520","130,029","131,469","136,433","139,645","134,208","127,916","130,033","133,071","133,035","132,786","134,614","134,327","133,565","133,855","133,547","134,704","136,000","131,069","121,269","136,527","130,147","133,478","128,588","129,147","134,112","131,625","131,631","135,082","133,382","130,192","132,971","129,686","135,275","131,743","135,176","132,237","133,043","135,143","139,929","136,727","121,798","135,951","135,275","138,557","134,796","138,941","139,510","137,331","136,169","137,675","141,388"
1220,"150,802","139,314","137,429","134,347","137,645","120,810","140,990","141,067","139,259","134,312","137,706","141,910","143,739","136,855","137,292","138,084","139,333","136,973","137,759","134,929","137,469","132,673","135,847","137,449","138,410","135,249","132,555","136,069","135,945","134,361","135,206","135,582","130,335","131,794","126,412","145,975","137,888","133,853","127,180","135,471","134,637","21,422","135,220","134,043","133,373","129,876","132,092","136,398","139,620","134,159","128,437","129,627","133,061","133,357","132,835","134,327","134,178","134,002","133,645","133,516","134,925","136,153","131,047","121,533","136,325","130,059","133,390","128,792","128,769","133,469","131,447","131,500","134,527","133,325","130,018","133,043","129,451","135,041","131,810","134,835","132,102","132,978","135,145","139,378","136,659","123,704","136,565","134,912","138,245","134,465","139,076","139,927","137,149","135,812","137,347","141,167"
1240,"153,490","139,075","137,608","134,296","137,422","121,088","141,033","141,218","139,510","134,184","137,378","141,843","143,657","136,790","137,475","138,047","139,463","137,084","138,124","135,143","137,425","132,629","135,939","137,580","138,531","135,076","132,563","136,406","135,775","134,300","135,076","135,608","129,539","132,088","127,155","145,727","137,790","134,051","128,973","135,561","134,651","21,484","135,420","134,255","133,037","130,057","134,676","136,320","139,518","134,041","128,641","129,643","133,190","133,184","132,771","134,155","133,978","133,976","133,718","133,475","135,290","136,308","131,045","121,590","136,488","129,659","133,325","129,202","128,612","133,604","131,182","131,508","134,520","133,527","129,822","132,714","129,218","135,467","131,604","135,094","132,075","132,751","135,120","139,376","136,947","125,141","137,200","135,075","138,208","134,259","139,031","140,643","137,237","135,522","137,180","141,004"
1260,"152,565","138,827","137,535","134,071","137,555","121,888","141,231","140,865","139,418","133,773","137,384","141,639","143,731","136,625","137,310","138,208","139,302","137,351","138,335","135,059","137,216","132,753","135,710","137,500","138,386","135,139","132,175","136,706","135,418","134,155","135,404","135,571","129,567","132,165","128,057","145,535","138,204","134,000","128,547","135,637","134,398","21,422","135,669","134,363","132,906","129,939","135,833","136,643","139,463","133,969","129,173","129,684","133,239","133,118","132,108","134,114","133,843","134,233","133,622","133,547","135,296","136,573","130,957","122,006","136,394","129,847","133,284","129,382","128,300","133,645","130,906","131,488","134,173","133,563","129,851","132,582","129,322","135,259","131,494","134,943","131,892","132,763","135,416","139,786","136,843","125,539","137,359","135,135","137,908","133,990","138,924","140,498","137,165","135,165","136,794","140,790"
1280,"149,875","138,880","137,737","134,094","137,459","122,602","141,484","141,100","139,498","133,727","137,316","141,376","143,822","136,678","137,414","138,112","139,406","137,020","138,616","135,198","137,212","132,625","135,876","137,745","138,253","136,380","131,722","137,282","135,100","134,080","135,518","135,433","129,927","131,961","128,533","146,753","137,792","133,945","128,378","135,620","134,339","21,349","136,253","134,575","132,420","130,024","131,692","136,645","139,688","133,704","129,533","129,571","132,994","133,090","131,925","133,833","133,875","134,690","133,571","133,641","135,684","136,490","130,927","121,880","136,049","129,606","133,259","129,978","128,116","133,120","130,841","131,394","133,682","133,482","129,506","132,439","128,941","134,443","131,404","135,135","131,588","132,486","135,161","139,353","136,508","128,806","137,743","134,790","137,437","133,480","138,831","140,990","136,937","134,922","136,733","140,380"
1300,"149,494","138,476","137,384","133,935","137,590","123,712","141,318","140,775","139,429","133,798","137,112","141,306","143,839","136,349","137,104","138,375","139,106","137,241","139,182","135,275","137,176","132,824","135,590","137,598","138,031","137,810","131,725","136,892","134,890","133,702","135,841","135,143","129,892","131,941","127,576","144,688","137,939","134,090","129,661","135,443","134,049","21,331","136,196","134,416","132,075","129,710","131,771","136,565","138,820","133,543","129,796","129,433","132,961","132,924","131,894","133,357","133,557","135,012","133,525","133,529","135,608","136,575","131,025","121,953","135,653","129,384","133,312","130,243","127,976","132,786","130,845","131,269","133,412","133,733","129,531","132,351","128,610","134,382","131,096","134,965","131,443","132,331","135,104","139,761","136,492","128,196","137,851","134,857","137,522","133,410","138,973","141,212","136,614","134,404","136,488","140,608"
1320,"152,737","138,067","137,176","133,433","137,308","124,375","141,267","140,773","139,439","133,504","137,053","140,812","143,624","136,563","136,916","137,912","139,404","137,376","139,549","135,290","136,739","132,792","135,402","137,437","137,816","138,412","131,484","136,267","134,433","133,363","135,973","135,082","130,514","131,814","127,825","143,953","137,784","134,080","126,118","135,188","133,745","21,339","136,298","134,365","132,008","129,645","131,941","136,914","138,420","133,353","130,104","129,325","133,124","132,663","131,257","133,110","133,290","135,251","133,325","133,504","135,557","136,424","130,547","121,706","135,771","129,198","133,233","130,700","127,776","132,718","130,822","131,249","133,073","133,549","129,480","132,031","128,580","134,014","131,133","134,696","131,153","132,549","135,210","139,475","136,708","128,871","137,433","134,500","137,522","133,078","138,943","141,198","136,567","134,090","136,163","140,225"
